price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,badges_count,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating,merchant_has_profile_picture
1.617095231,1.810937162,3.471686819,1,1.425229623,2.150570888,0,20,18,1,2.763617671,0,10.05041518,1.475045268,0
1.754197044,2.847013481,6.468607662,0,1.486943687,6.077644187,1,20,50,1.206033741,1.810937162,0,9.006525512,1.486698191,0
1.911866143,3.757449815,3.471686819,1,1.407275931,2.461069013,0,13,50,1.345710653,2.814453052,1,7.722269274,1.461513572,0
1.754197044,1.692017598,12.05260937,1,1.415801331,7.873203629,0,13,50,1.345710653,2.672812783,1,12.66310161,1.444720332,0
2.07903836,3.605332822,18.62052378,1,1.448588139,10.83143101,0,90,2,1.454517385,2.672812783,0,25.75015845,1.479117102,0
1.754197044,1.692017598,14.53585357,1,1.412620572,7.994091682,0,12,38,1.206033741,2.333643708,0,12.74869156,1.458938459,1
1.150520604,1.206033741,6.468607662,1,1.449580901,4.388520147,0,79,1,1,2.333643708,0,12.74869156,1.458938459,1
2.36064165,3.01029219,6.468607662,1,1.474772025,6.010446683,0,12,50,1.622972454,2.412266186,0,9.461698764,1.483998249,0
1.596821374,2.412266186,3.471686819,0,1.421060114,2.572818636,0,20,50,1,2.551510098,0,8.726758106,1.483153336,0
2.000164758,1.911866143,3.471686819,0,1.487868893,2.412266186,1,75,50,1.345710653,3.79483755,1,2.276966107,1.45917711,0
2.115620824,3.526792947,3.471686819,0,1.461353371,3.2235024,0,90,50,1.544937134,2.710124154,0,13.58024654,1.477009629,0
1.610413666,1.544937134,3.471686819,0,1.488792548,2.305775078,0,100,3,1,2.36064165,0,14.01433093,1.449862127,0
1.692017598,1.692017598,9.993592182,0,1.383082642,5.580458491,0,13,50,1.206033741,2.529709945,0,9.541558411,1.460225608,0
1.754197044,2.436997431,9.993592182,1,1.452548225,6.326321393,0,13,1,1.345710653,2.763617671,0,17.75267654,1.475378839,0
2.040630314,1.957359541,9.993592182,1,1.460382081,5.740846551,0,63,2,1.345710653,2.763617671,0,21.1492917,1.455174684,0
1.596821374,1.810937162,9.993592182,0,1.476662277,6.472101658,0,98,50,1.206033741,2.247137921,1,10.27146059,1.463184842,0
1.172175309,1.206033741,6.468607662,1,1.422105588,3.2235024,0,52,4,1,2.247137921,0,9.551948916,1.458568016,0
1.692017598,1.622972454,3.471686819,1,1.345710653,2.305775078,0,13,50,1.206033741,2.728271139,1,8.751588159,1.448087818,0
1.163284547,1.622972454,2.878598417,1,1.345710653,1.206033741,0,13,1,1,2.614060819,1,8.529181009,1.461257786,0
1.810937162,3.544655132,6.468607662,0,1.460382081,4.456841333,0,13,50,1.345710653,2.746097953,0,10.46703461,1.439520086,0
1.957359541,1.911866143,6.468607662,0,1.401875916,4.19261922,0,20,50,1.345710653,3.79483755,0,6.046396319,1.432103418,0
1.754197044,1.692017598,6.468607662,0,1.438557938,3.742209436,0,90,50,1.206033741,2.529709945,0,7.858769439,1.438350964,1
1.544937134,1.544937134,3.471686819,0,1.50156426,1.622972454,0,71,50,1.206033741,2.797784069,1,12.24392059,1.441339815,0
1.911866143,1.863246312,6.468607662,1,1.428335278,2.93910113,0,13,50,1.345710653,2.728271139,0,20.64650371,1.450021406,1
1.754197044,1.692017598,12.05260937,0,1.407275931,7.807677614,0,90,50,1.345710653,2.529709945,1,13.18625682,1.454531479,0
1.692017598,1.622972454,3.471686819,0,1.454517385,1.622972454,0,12,7,1.206033741,2.36064165,1,7.293422668,1.458349132,0
1.622972454,2.000164758,6.468607662,0,1.404042654,3.257408211,0,71,50,1.206033741,2.763617671,0,13.19468259,1.441660774,1
1.622972454,2.305775078,6.468607662,1,1.472875208,4.19261922,0,20,3,1.206033741,2.953713,1,9.032177837,1.494052975,0
2.000164758,2.386830748,3.471686819,1,1.39422023,3.257408211,0,83,50,1.345710653,2.728271139,1,15.88331287,1.44962091,1
1.692017598,2.878598417,6.468607662,1,1.462322921,5.07672721,0,13,50,1.206033741,2.728271139,1,12.87410256,1.451312262,0
2.000164758,1.911866143,6.468607662,1,1.402960415,3.077207269,0,79,10,1.345710653,2.507390411,0,12.91644341,1.456915935,0
1.957359541,2.040630314,2.878598417,0,1.442592632,1.754197044,0,13,50,1.345710653,2.305775078,0,2.909274414,1.443056217,0
1.601386804,2.000164758,6.468607662,1,1.476662277,4.742004511,1,79,50,1,2.672812783,0,9.218579578,1.477854779,0
1.911866143,2.894046154,3.471686819,1,1.345710653,1.454517385,0,90,50,1.206033741,2.763617671,0,13.96006548,1.454642915,1
1.433471212,2.862923552,14.53585357,0,1.447593536,11.50227072,0,79,2,1,1.754197044,0,19.29165663,1.459099775,0
1.754197044,1.863246312,3.471686819,0,1.390904191,2.184051321,0,63,3,1.206033741,2.333643708,0,4.629274912,1.42239363,0
1.206033741,1.345710653,14.53585357,0,1.463290738,10.81138677,0,90,50,1,2.672812783,0,25.11405813,1.459326971,0
1.622972454,2.305775078,6.468607662,0,1.428335278,5.415052079,0,100,50,1.206033741,2.672812783,1,9.55377937,1.456163287,0
1.622972454,1.622972454,2.878598417,0,1.47382444,2.07903836,0,92,5,1.206033741,2.247137921,0,3.831256371,1.426497094,0
2.000164758,1.911866143,3.471686819,0,1.429366456,1.454517385,0,98,35,1.345710653,2.763617671,0,14.13391923,1.464316254,0
1.754197044,2.386830748,6.468607662,1,1.478546018,4.29622691,0,71,50,1.345710653,2.763617671,0,9.454176839,1.444628106,0
1.692017598,1.622972454,3.471686819,0,1.544937134,0,0,87,50,1.206033741,3.802196907,0,0,1.544937134,0
1.911866143,1.863246312,9.993592182,0,1.459409044,5.767225848,0,13,14,1.345710653,2.93910113,0,11.39182726,1.460860705,0
1.911866143,3.88765266,6.468607662,0,1.445598777,6.106422566,0,20,50,1.206033741,2.763617671,0,21.6393947,1.445434868,0
1.754197044,1.692017598,9.993592182,1,1.434492458,5.999761979,0,41,50,1.345710653,2.780842544,0,28.65221902,1.474177642,0
1.144931343,1.206033741,6.468607662,1,1.421060114,4.13519034,0,90,1,1,2.672812783,0,10.33118688,1.450452049,0
1.754197044,2.305775078,12.05260937,0,1.424190333,6.29454642,0,13,50,1.345710653,2.763617671,1,10.79475248,1.462787619,0
1.957359541,1.911866143,6.468607662,1,1.430395629,6.285117919,0,90,20,1.345710653,2.763617671,0,7.790797434,1.459090838,0
1.810937162,1.754197044,12.05260937,1,1.438557938,7.782320181,0,90,50,1.345710653,2.507390411,0,20.12422685,1.467872275,1
1.754197044,1.692017598,14.53585357,0,1.384207328,8.86999253,0,13,50,1.206033741,2.763617671,0,19.05968757,1.434664272,1
1.544937134,2.894046154,1.863246312,0,1.544937134,0,0,13,1,1,2.634039586,0,4.650712188,1.453517018,0
1.911866143,2.878598417,3.471686819,1,1.345710653,1.810937162,0,13,50,1.345710653,2.634039586,0,2.150570888,1.338527566,0
1.911866143,1.863246312,6.468607662,0,1.48229418,5.083441138,0,20,50,1.206033741,2.276966107,0,7.505004602,1.438807937,0
1.810937162,1.754197044,9.993592182,0,1.429366456,5.146061165,0,79,50,1.345710653,2.728271139,0,6.518779896,1.43664957,0
1.692017598,2.000164758,12.05260937,0,1.360051318,5.548960554,0,11,50,1.206033741,2.746097953,1,10.46703461,1.439520086,0
1.622972454,1.622972454,3.471686819,0,1.447593536,2.728271139,0,13,50,1.206033741,2.672812783,0,25.11405813,1.459326971,0
1.692017598,2.040630314,3.471686819,0,1.477604958,2.878598417,0,79,50,1.206033741,2.763617671,1,6.733360842,1.468484021,0
1.144931343,1.206033741,6.468607662,1,1.421060114,4.13519034,0,90,1,1,2.672812783,1,10.33118688,1.450452049,0
1.911866143,3.526792947,14.53585357,1,1.446597085,12.10120617,1,90,12,1.345710653,2.797784069,1,15.45497357,1.461223763,1
1.911866143,3.322496824,6.468607662,1,1.462322921,5.225444068,0,40,50,1.345710653,2.710124154,1,6.277547529,1.486395067,0
1.692017598,1.622972454,6.468607662,0,1.466183868,5.187749434,0,13,50,1.206033741,2.830859662,1,7.041685227,1.460514149,0
1.754197044,3.176740617,6.468607662,0,1.455499272,3.894548741,0,91,50,1.206033741,2.728271139,0,9.494108647,1.445846114,0
2.07903836,2.000164758,9.993592182,0,1.449580901,7.384187987,0,20,34,1.454517385,2.728271139,0,16.54957844,1.458482788,0
1.810937162,2.814453052,3.471686819,0,1.53312431,1.692017598,0,101,30,1.345710653,3.200352103,0,8.03233739,1.476474223,0
1.692017598,1.622972454,12.05260937,0,1.493387775,8.765471893,1,83,2,1.206033741,2.150570888,0,12.44663819,1.464390493,0
1.911866143,1.863246312,3.471686819,1,1.355316527,2.691643023,0,71,3,1.206033741,2.830859662,0,3.499532738,1.423078146,0
1.622972454,1.863246312,6.468607662,0,1.345710653,3.34344661,0,100,3,1.206033741,2.247137921,0,4.358339698,1.421763333,0
1.754197044,1.863246312,3.471686819,0,1.461353371,2.996416366,0,92,3,1.206033741,2.333643708,1,3.671463536,1.458497707,0
1.206033741,1.206033741,3.471686819,1,1.335915993,1.957359541,0,50,1,1,2.386830748,1,4.929838882,1.452095268,0
1.754197044,2.000164758,3.471686819,0,1.458434252,2.982364848,0,41,50,1.206033741,2.894046154,0,9.722351833,1.476836073,0
2.305775078,3.935248805,6.468607662,0,1.458434252,4.373500213,0,13,50,1.544937134,3.268501173,0,5.479008366,1.464060537,0
1.911866143,1.863246312,6.468607662,0,1.443596559,3.802196907,0,90,50,1.345710653,2.746097953,0,23.83044642,1.473216058,0
1.622972454,1.622972454,6.468607662,1,1.427302086,3.816801309,0,100,50,1.206033741,2.878598417,0,8.746172834,1.440427761,0
1.622972454,2.672812783,9.993592182,0,1.475717968,6.394026942,0,13,50,1.206033741,2.710124154,1,27.57354799,1.482658226,0
1.810937162,2.878598417,3.471686819,1,1.438557938,2.653617385,0,41,50,1.345710653,2.746097953,0,8.885609354,1.449423077,0
1.957359541,1.911866143,14.53585357,1,1.417911166,7.479134682,0,13,29,1.345710653,2.634039586,0,19.15310687,1.467997254,0
1.622972454,1.622972454,14.53585357,1,1.425229623,8.465569121,0,13,49,1.206033741,2.672812783,1,10.82229281,1.461671547,0
1.810937162,2.572818636,9.993592182,0,1.435511745,5.916827245,0,13,50,1.345710653,2.797784069,0,24.5848486,1.470638874,0
2.184051321,2.830859662,3.471686819,0,1.512282639,2.593661054,1.206033741,13,5,1.544937134,3.290387049,0,7.171859789,1.476343392,1
1.911866143,3.544655132,9.993592182,0,1.339611673,4.667671902,0,68,50,1.345710653,2.909274414,0,8.381589269,1.441897092,0
2.000164758,2.000164758,6.468607662,0,1.424190333,4.801629776,0,13,10,1.345710653,2.909274414,1,9.439084325,1.460817074,0
1.911866143,2.672812783,14.53585357,1,1.420012558,11.70402839,0,13,50,1.206033741,2.746097953,0,20.67918155,1.464751525,0
1.911866143,1.863246312,6.468607662,0,1.463290738,3.471686819,0,77,4,1.206033741,2.247137921,0,10.63772593,1.462138379,0
1.911866143,1.863246312,3.471686819,0,1.468104091,2.894046154,0,90,50,1.206033741,2.763617671,0,13.90987217,1.479830897,1
1.810937162,2.593661054,2.878598417,0,1.544937134,0,0,90,6,1.345710653,2.728271139,0,13.36934683,1.461761063,0
1.622972454,1.692017598,2.878598417,0,1.303987157,1.345710653,0,71,46,1.206033741,1.754197044,0,7.04862689,1.460280186,0
1.32466006,1.345710653,14.53585357,1,1.415801331,7.515518698,0,41,5,1,2.247137921,0,9.273224043,1.446472892,0
1.692017598,3.935248805,9.993592182,0,1.390904191,7.384187987,0,11,50,1.206033741,2.728271139,0,11.55187158,1.462495617,0
2.07903836,2.461069013,3.471686819,1,1.372847519,3.140409198,0,20,50,1.454517385,2.894046154,0,6.281335803,1.439631437,0
2.040630314,3.128042745,9.993592182,1,1.396419148,5.949938114,1,90,50,1.345710653,2.710124154,0,12.95841279,1.476328434,0
1.957359541,2.040630314,1.863246312,0,1.544937134,0,0,13,50,1.345710653,2.305775078,0,2.909274414,1.443056217,0
1.608918665,2.507390411,3.471686819,0,1.296001614,2.184051321,0,40,3,1.206033741,2.728271139,0,15.68022193,1.444073837,0
2.115620824,2.305775078,3.471686819,1,1.363573423,3.176740617,0,41,39,1.454517385,2.593661054,0,3.257408211,1.393969125,0
1.692017598,1.622972454,3.471686819,0,1.434492458,3.037537002,0,13,50,1.206033741,2.797784069,0,24.57624105,1.475376293,0
1.754197044,2.746097953,6.468607662,0,1.449580901,5.209827399,0,1,50,1.206033741,2.710124154,0,18.41424273,1.457004388,0
1.957359541,2.000164758,12.05260937,0,1.409420357,6.273753072,0,90,50,1.345710653,2.746097953,0,23.45673262,1.463071908,0
1.911866143,3.2235024,6.468607662,1,1.46425683,4.922543506,1,35,50,1.206033741,2.710124154,0,10.65730069,1.468979455,0
1.911866143,2.040630314,6.468607662,0,1.447593536,5.760063805,0,47,19,1.345710653,3.301184176,1,10.67542302,1.481312053,0
1.5998689,1.544937134,9.993592182,0,1.414743223,5.171822743,0,79,50,1.206033741,2.691643023,0,7.919121795,1.476429255,0
1.957359541,1.911866143,3.471686819,1,1.378559017,2.710124154,0,13,50,1.345710653,2.672812783,0,11.32260598,1.451026228,0
1.692017598,1.622972454,3.471686819,0,1.413682973,2.386830748,0,13,50,1.206033741,3.703357176,1,5.313627629,1.469566538,0
1.692017598,2.000164758,18.62052378,1,1.386449329,11.74054559,0,38,50,1.206033741,2.710124154,0,39.91536215,1.464619618,0
1.597584728,1.544937134,12.05260937,1,1.48229418,7.872174983,1,41,50,1,3.787439455,0,51.61954173,1.488440625,0
1.754197044,1.692017598,14.53585357,0,1.390904191,8.606936747,0,101,50,1.206033741,2.830859662,0,32.72445577,1.469703763,1
1.544937134,1.544937134,12.05260937,1,1.442592632,6.652034178,0,71,2,1.206033741,2.878598417,0,19.55250101,1.469412203,1
2.040630314,2.000164758,9.993592182,0,1.470017557,7.886543125,0,13,50,1.345710653,2.529709945,0,10.42244268,1.475507252,0
1.622972454,2.830859662,6.468607662,0,1.481359538,3.757449815,0,60,50,1.206033741,2.763617671,0,15.59003714,1.440812434,0
1.754197044,1.692017598,12.05260937,0,1.456479374,8.455406358,0,62,50,1.345710653,2.529709945,0,12.13587232,1.477954489,1
1.610413666,1.544937134,3.471686819,0,1.488792548,2.305775078,0,100,3,1,2.36064165,0,14.01433093,1.449862127,0
1.911866143,2.276966107,6.468607662,0,1.462322921,5.489927665,0,90,17,1.345710653,3.152645549,1,16.68371642,1.452708319,0
1.180887635,1.911866143,3.471686819,0,1.444598605,3.44322445,0,13,2,1,2.710124154,0,21.93272269,1.438349013,1
1.810937162,1.754197044,9.993592182,1,1.414743223,7.722269274,0,13,50,1.345710653,2.728271139,0,20.64650371,1.450021406,1
1.754197044,2.968132269,12.05260937,1,1.412620572,6.922199132,0,13,50,1.345710653,2.634039586,0,6.885539677,1.434006396,0
1.345710653,1.345710653,18.62052378,0,1.435511745,12.48944418,0,97,50,1,2.672812783,1,25.11405813,1.459326971,0
1.622972454,2.150570888,9.993592182,1,1.444598605,6.116612364,0,90,50,1.206033741,2.672812783,0,15.05358387,1.477432817,0
1.440579099,1.622972454,2.878598417,0,1.454517385,1.622972454,0,90,4,1,2.247137921,0,9.470453988,1.440670654,0
1.810937162,1.754197044,9.993592182,0,1.457457698,6.144902587,0,13,50,1.345710653,2.746097953,0,23.83044642,1.473216058,0
1.61487633,1.544937134,9.993592182,0,1.375139808,5.022132033,0,79,2,1.206033741,2.36064165,1,9.591398546,1.439528299,0
1.911866143,2.150570888,6.468607662,0,1.415801331,5.250171703,0,59,50,1.345710653,2.634039586,1,10.44120514,1.46775843,0
1.754197044,1.692017598,14.53585357,1,1.449580901,11.83120599,0,13,50,1.206033741,2.672812783,0,17.5596857,1.454280459,0
1.754197044,3.802196907,12.05260937,1,1.470971774,7.704878151,0,20,50,1.345710653,2.216200667,0,7.853596982,1.470762455,0
1.911866143,3.994247215,1.863246312,0,1.384207328,1.345710653,0,90,3,1.345710653,2.572818636,0,2.830859662,1.446087544,0
1.911866143,3.994247215,1.863246312,0,1.384207328,1.345710653,0,90,3,1.345710653,2.572818636,1,2.830859662,1.446087544,0
1.754197044,1.692017598,3.471686819,0,1.206033741,1.206033741,0,13,46,1.345710653,2.728271139,1,13.36934683,1.461761063,0
1.206033741,1.754197044,2.878598417,0,1.442592632,1.754197044,0,38,1,1,2.710124154,1,11.04847181,1.448888024,0
1.597584728,1.544937134,3.471686819,1,1.393117251,2.436997431,0,13,50,1,2.847013481,0,6.684245875,1.437897477,0
1.810937162,1.754197044,3.471686819,0,1.46425683,1.863246312,0,77,10,1.345710653,2.412266186,1,9.65540023,1.456767588,0
1.754197044,1.810937162,3.471686819,1,1.462322921,3.037537002,0,79,2,1.345710653,2.691643023,0,7.326098858,1.462029487,0
1.810937162,1.754197044,6.468607662,0,1.432447998,4.594407252,0,79,15,1.345710653,2.763617671,0,13.80460638,1.458310707,0
1.315723455,2.150570888,6.468607662,1,1.486016925,2.862923552,1,40,3,1,2.763617671,0,12.51805701,1.467789943,0
1.437544476,1.454517385,3.471686819,0,1.410489275,3.115542862,0,57,1,1,2.672812783,0,10.33118688,1.450452049,0
1.692017598,1.810937162,12.05260937,1,1.498852132,7.625275555,1,13,50,1.206033741,2.763617671,1,11.61712446,1.470189127,0
1.622972454,2.763617671,6.468607662,0,1.398608756,5.546313843,0,3,15,1.206033741,2.763617671,0,17.08457876,1.451315822,0
1.754197044,2.276966107,3.471686819,0,1.460382081,2.634039586,1,90,50,1.206033741,2.847013481,0,10.39339802,1.480879068,0
1.754197044,1.810937162,6.468607662,1,1.470017557,2.797784069,0,41,50,1.345710653,2.746097953,0,14.73107465,1.44311098,0
1.30266539,1.345710653,3.471686819,1,1.303987157,1.957359541,0,100,1,1,2.507390411,1,20.12422685,1.467872275,1
1.754197044,3.322496824,14.53585357,0,1.388681583,10.34646561,0,60,50,1.345710653,2.830859662,0,32.72445577,1.469703763,1
1.754197044,1.692017598,6.468607662,1,1.408349246,3.647042945,0,85,49,1.206033741,2.746097953,0,11.08946464,1.467859867,0
1.421060114,1.810937162,9.993592182,0,1.383082642,5.392320824,0,90,15,1,3.571001185,1,28.8681071,1.461413363,1
1.957359541,3.279493405,14.53585357,0,1.462322921,7.581203462,0,90,50,1.345710653,2.672812783,0,25.1438535,1.46694519,0
2.000164758,1.911866143,14.53585357,1,1.460382081,9.6411443,0,63,50,1.345710653,2.763617671,1,17.99557827,1.482153386,0
1.810937162,1.754197044,9.993592182,1,1.443596559,5.963044253,0,41,2,1.345710653,2.412266186,0,15.40112011,1.459210262,0
1.810937162,3.322496824,2.878598417,1,1.513166627,1.754197044,0,90,18,1.345710653,2.634039586,0,2.93910113,1.472417581,0
1.754197044,1.692017598,3.471686819,0,1.389794087,2.746097953,0,100,50,1.345710653,2.040630314,0,4.175613776,1.438394277,0
1.957359541,1.911866143,12.05260937,0,1.468104091,9.116987321,0,63,50,1.345710653,2.507390411,1,14.44092963,1.453025112,1
1.544937134,3.211983565,3.471686819,1,1.434492458,2.07903836,0,13,50,1.206033741,2.763617671,1,14.04480968,1.443564211,0
1.622972454,1.622972454,9.993592182,0,1.480423302,6.2888939,1,13,50,1.206033741,2.529709945,0,11.88193931,1.471638511,1
2.040630314,1.957359541,6.468607662,0,1.424190333,5.395176397,0,100,29,1.454517385,2.436997431,1,18.34910425,1.460079484,0
1.754197044,1.692017598,9.993592182,0,1.486943687,5.916827245,0,90,1,1.206033741,2.763617671,1,13.53210468,1.455873183,0
1.754197044,3.01029219,14.53585357,1,1.457457698,10.46465021,0,90,15,1.345710653,2.746097953,0,13.44993714,1.462668298,0
1.754197044,1.692017598,14.53585357,0,1.393117251,10.39339802,0,101,50,1.345710653,2.710124154,0,16.63205009,1.474691988,0
2.184051321,2.115620824,14.53585357,0,1.476662277,9.666646003,0,17,50,1.544937134,1.863246312,0,14.31734781,1.491316758,1
1.447593536,2.36064165,3.471686819,0,1.407275931,2.982364848,0,100,2,1,2.461069013,0,8.194485454,1.475095935,0
1.911866143,1.863246312,3.471686819,1,1.360051318,2.386830748,0,68,9,1.345710653,2.953713,1,10.97698816,1.451369296,0
1.622972454,1.622972454,3.471686819,1,1.421060114,2.436997431,0,28,5,1.206033741,2.672812783,0,9.830682799,1.458492312,0
1.754197044,1.692017598,6.468607662,0,1.489714658,5.577851957,0,100,50,1.345710653,2.529709945,0,14.08859299,1.471871541,1
1.911866143,3.01029219,3.471686819,1,1.486016925,1.345710653,0,90,50,1.345710653,2.728271139,0,17.32102484,1.450119615,0
1.692017598,2.412266186,9.993592182,0,1.455499272,5.481743699,0,90,50,1.206033741,2.653617385,1,11.43897714,1.475405513,0
1.957359541,1.911866143,3.471686819,1,1.544937134,0,0,100,5,1.345710653,2.386830748,0,1.622972454,1.50156426,0
1.911866143,1.863246312,3.471686819,1,1.409420357,3.164754997,0,11,50,1.345710653,2.614060819,1,8.529181009,1.461257786,0
1.911866143,1.863246312,3.471686819,0,1.450571831,3.452782403,0,30,50,1.206033741,2.746097953,0,10.03121416,1.481053175,0
1.345710653,1.345710653,2.878598417,0,1.478546018,1.454517385,0,68,1,1,2.436997431,1,2.461069013,1.458015945,0
1.544937134,1.754197044,9.993592182,1,1.404042654,5.978237103,0,41,1,1.206033741,2.710124154,1,10.00384167,1.461308319,0
1.810937162,2.763617671,6.468607662,0,1.522799744,2.830859662,0,40,50,1.345710653,2.728271139,1,9.868881977,1.454805574,0
1.754197044,1.692017598,6.468607662,0,1.414743223,4.363409015,0,71,1,1.206033741,2.412266186,1,16.6231689,1.443148816,0
1.810937162,1.754197044,14.53585357,1,1.442592632,10.66501284,0,60,50,1.345710653,2.691643023,1,17.60328922,1.464117551,0
1.911866143,1.863246312,14.53585357,0,1.427302086,11.57445983,0,13,50,1.345710653,2.728271139,0,16.55939556,1.447063397,0
1.911866143,3.311886789,14.53585357,0,1.406200402,9.125282914,0,22,50,1.345710653,3.023997439,1,12.65139946,1.456198591,0
1.692017598,1.622972454,12.05260937,0,1.486943687,8.766241472,1,26,41,1.206033741,2.653617385,0,11.9407882,1.482596743,0
1.447593536,1.454517385,3.471686819,1,1.492471782,1.863246312,0,63,11,1,2.247137921,1,9.273224043,1.446472892,0
1.692017598,1.622972454,3.471686819,1,1.421060114,2.184051321,0,45,44,1.206033741,2.333643708,1,12.74869156,1.458938459,1
1.754197044,1.692017598,3.471686819,0,1.454517385,2.000164758,0,92,5,1.206033741,2.333643708,0,3.719029741,1.433542526,0
1.692017598,1.622972454,9.993592182,0,1.49063523,6.461604342,1,41,8,1.206033741,2.728271139,0,24.13712545,1.449262515,0
1.424190333,1.810937162,1.863246312,0,1.245043325,1.454517385,0,13,2,1,2.614060819,1,3.176740617,1.432220349,0
1.754197044,2.894046154,3.471686819,0,1.48229418,2.529709945,1,71,50,1.206033741,2.763617671,0,10.42485322,1.437801578,0
1.754197044,1.692017598,6.468607662,0,1.465221205,5.178209296,0,79,50,1.206033741,2.529709945,0,13.27539269,1.479541393,0
1.448588139,1.754197044,3.471686819,0,1.444598605,2.276966107,0,11,1,1,2.691643023,1,4.12344254,1.461235265,0
2.07903836,2.000164758,6.468607662,0,1.493387775,4.572246828,1,90,50,1.454517385,2.551510098,0,6.53414058,1.47895349,0
1.544937134,1.544937134,6.468607662,1,1.428335278,3.866763764,0,15,7,1.206033741,2.634039586,0,19.15310687,1.467997254,0
1.60591736,1.544937134,3.471686819,1,1.454517385,1.454517385,0,11,45,1,2.529709945,0,11.71283466,1.446172066,0
1.516688711,1.454517385,3.471686819,1,1.33094507,3.290387049,0,46,5,1,2.386830748,0,11.14979532,1.462261414,0
1.911866143,1.863246312,3.471686819,0,1.379693681,2.862923552,0,20,50,1.206033741,3.268501173,0,3.994247215,1.427523654,0
1.615616878,1.544937134,9.993592182,0,1.376282094,5.451449995,0,90,9,1.206033741,2.247137921,0,10.97405221,1.459898603,0
1.424190333,2.830859662,3.471686819,1,1.367071135,1.911866143,0,71,9,1,2.672812783,1,4.904176221,1.39305881,0
1.544937134,1.544937134,6.468607662,1,1.431422807,5.165414824,0,90,50,1,2.691643023,1,9.333515235,1.482124122,0
1.810937162,1.754197044,9.993592182,0,1.418962913,6.245095131,0,41,48,1.345710653,2.247137921,1,9.354241662,1.453160115,0
2.115620824,2.184051321,3.471686819,0,1.442592632,3.140409198,0,100,50,1.454517385,2.728271139,0,17.25893171,1.437399385,0
1.622972454,1.622972454,12.05260937,0,1.486943687,7.429064775,0,40,50,1.206033741,2.862923552,0,8.490832927,1.485444371,0
2.115620824,2.412266186,6.468607662,0,1.421060114,5.212960848,1,101,11,1.454517385,2.461069013,0,12.75232918,1.477373454,0
1.430395629,1.454517385,6.468607662,0,1.385329553,3.423890708,0,68,3,1,2.305775078,0,9.281807771,1.465184729,0
1.754197044,2.507390411,6.468607662,1,1.455499272,4.540726476,0,101,50,1.345710653,2.982364848,1,8.016706411,1.474706963,0
1.911866143,1.863246312,3.471686819,1,1.361228088,2.797784069,0,20,1,1.345710653,2.412266186,1,4.922543506,1.390001651,0
1.754197044,1.692017598,3.471686819,1,1.384207328,1.345710653,0,31,50,1.206033741,2.710124154,1,5.682127653,1.489561328,0
1.957359541,1.911866143,6.468607662,0,1.459409044,5.669686155,0,13,50,1.345710653,2.746097953,0,18.1141604,1.457746559,0
1.754197044,1.810937162,9.993592182,1,1.461353371,6.03798948,0,20,50,1.206033741,2.763617671,1,17.86765087,1.464832484,0
1.911866143,1.863246312,3.471686819,1,1.383082642,2.461069013,0,20,50,1.206033741,2.184051321,0,6.719201343,1.485546909,0
1.544937134,1.544937134,12.05260937,0,1.448588139,8.33697127,0,20,10,1,2.847013481,0,16.5280919,1.443049014,0
1.544937134,3.2235024,6.468607662,1,1.431422807,5.06322697,1,13,1,1.206033741,2.797784069,0,15.45497357,1.461223763,1
1.692017598,1.622972454,6.468607662,1,1.434492458,2.814453052,0,41,50,1.206033741,2.614060819,0,7.448246281,1.435641662,0
1.754197044,1.692017598,9.993592182,1,1.456479374,6.898797723,0,28,10,1.206033741,2.672812783,0,17.45866812,1.459839649,0
2.07903836,2.07903836,1.345710653,0,1.544937134,0,0,13,50,1.454517385,2.710124154,0,9.502783544,1.478761214,0
1.957359541,1.911866143,6.468607662,0,1.435511745,4.836466796,0,15,50,1.345710653,2.000164758,1,8.051761343,1.469095712,0
1.692017598,1.622972454,3.471686819,0,1.469061665,2.436997431,1,13,50,1.206033741,2.968132269,0,14.23880389,1.467715703,0
2.000164758,3.128042745,9.993592182,1,1.451560936,6.503320858,0,13,50,1.345710653,2.672812783,1,25.75015845,1.479117102,0
1.810937162,3.01029219,3.471686819,0,1.423148991,2.484521173,0,12,50,1.345710653,2.746097953,0,8.932020548,1.456894637,0
1.544937134,1.544937134,3.471686819,0,1.345710653,2.797784069,0,71,50,1.206033741,2.614060819,0,12.0057826,1.459795724,0
2.040630314,3.404257622,6.468607662,1,1.477604958,4.46637371,0,100,3,1.345710653,2.710124154,0,21.83339751,1.473947576,1
1.692017598,2.115620824,12.05260937,1,1.448588139,6.663356136,0,90,50,1.206033741,2.93910113,0,9.394049893,1.468615232,0
2.000164758,3.311886789,12.05260937,1,1.461353371,8.128219048,0,13,50,1.345710653,2.728271139,1,14.94676308,1.474146854,0
1.206033741,1.622972454,6.468607662,1,1.457457698,2.529709945,0,98,1,1,2.614060819,0,16.38335704,1.465938062,1
1.521930789,1.692017598,3.471686819,1,1.492471782,3.333016159,1,40,1,1,2.614060819,1,16.38335704,1.465938062,1
1.911866143,2.653617385,14.53585357,0,1.39422023,11.1893986,0,13,50,1.345710653,2.691643023,1,19.38878099,1.484176205,1
1.754197044,3.663372115,9.993592182,1,1.454517385,7.022149638,1,71,1,1.206033741,2.593661054,0,9.097551278,1.473786847,0
